PROVINCE_NAME,TYPE,PROVINCE_CODE,DISTRICT_NAME,TYPE_1,DISTRICT_CODE,WARD_NAME,TYPE_2,WARD_CODE
Bình Phước,Tỉnh,70,Bù Đốp,Huyện,693,Phước Thiện,Xã,25310
Bình Phước,Tỉnh,70,Bù Đốp,Huyện,693,Thiện Hưng,Xã,25312
Bình Phước,Tỉnh,70,Bù Đốp,Huyện,693,Thanh Hòa,Xã,25315
Bình Phước,Tỉnh,70,Bù Đốp,Huyện,693,Tân Thành,Xã,25318
Bình Phước,Tỉnh,70,Bù Đốp,Huyện,693,Tân Tiến,Xã,25321
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Thanh An,Xã,25327
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,An Khương,Xã,25330
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,An Phú,Xã,25339
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Tân Lợi,Xã,25342
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Tân Hưng,Xã,25345
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Minh Đức,Xã,25348
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Minh Tâm,Xã,25349
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Phước An,Xã,25351
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Thanh Bình,Xã,25354
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Tân Khai,Thị trấn,25357
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Đồng Nơ,Xã,25360
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Tân Hiệp,Xã,25361
Bình Phước,Tỉnh,70,Hớn Quản,Huyện,694,Tân Quan,Xã,25438
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Tân Phú,Thị trấn,25363
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Thuận Lợi,Xã,25366
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Đồng Tâm,Xã,25369
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Tân Phước,Xã,25372
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Tân Hưng,Xã,25375
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Tân Lợi,Xã,25378
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Tân Lập,Xã,25381
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Tân Hòa,Xã,25384
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Thuận Phú,Xã,25387
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Đồng Tiến,Xã,25390
Bình Phước,Tỉnh,70,Đồng Phú,Huyện,695,Tân Tiến,Xã,25393
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Đức Phong,Thị trấn,25396
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Đường 10,Xã,25398
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Đak Nhau,Xã,25399
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Phú Sơn,Xã,25400
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Thọ Sơn,Xã,25402
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Bình Minh,Xã,25404
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Bom Bo,Xã,25405
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Minh Hưng,Xã,25408
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Đoàn Kết,Xã,25411
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Đồng Nai,Xã,25414
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Đức Liễu,Xã,25417
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Thống Nhất,Xã,25420
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Nghĩa Trung,Xã,25423
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Nghĩa Bình,Xã,25424
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Đăng Hà,Xã,25426
Bình Phước,Tỉnh,70,Bù Đăng,Huyện,696,Phước Sơn,Xã,25429
Bình Phước,Tỉnh,70,Chơn Thành,Huyện,697,Chơn Thành,Thị trấn,25432
Bình Phước,Tỉnh,70,Chơn Thành,Huyện,697,Thành Tâm,Xã,25433
Bình Phước,Tỉnh,70,Chơn Thành,Huyện,697,Minh Lập,Xã,25435
Bình Phước,Tỉnh,70,Chơn Thành,Huyện,697,Quang Minh,Xã,25439
Bình Phước,Tỉnh,70,Chơn Thành,Huyện,697,Minh Hưng,Xã,25441
Bình Phước,Tỉnh,70,Chơn Thành,Huyện,697,Minh Long,Xã,25444
Bình Phước,Tỉnh,70,Chơn Thành,Huyện,697,Minh Thành,Xã,25447
Bình Phước,Tỉnh,70,Chơn Thành,Huyện,697,Nha Bích,Xã,25450
Bình Phước,Tỉnh,70,Chơn Thành,Huyện,697,Minh Thắng,Xã,25453
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Long Bình,Xã,25240
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Bình Tân,Xã,25243
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Bình Sơn,Xã,25244
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Long Hưng,Xã,25246
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Phước Tân,Xã,25250
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Bù Nho,Xã,25252
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Long Hà,Xã,25255
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Long Tân,Xã,25258
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Phú Trung,Xã,25261
Bình Phước,Tỉnh,70,Phú Riềng,Huyện,698,Phú Riềng,Xã,25264
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,1,Phường,25456
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,3,Phường,25459
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,4,Phường,25462
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,Hiệp Ninh,Phường,25465
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,2,Phường,25468
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,Thạnh Tân,Xã,25471
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,Tân Bình,Xã,25474
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,Bình Minh,Xã,25477
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,Ninh Sơn,Phường,25480
Tây Ninh,Tỉnh,72,Tây Ninh,Thành phố,703,Ninh Thạnh,Phường,25483
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Tân Biên,Thị trấn,25486
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Tân Lập,Xã,25489
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Thạnh Bắc,Xã,25492
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Tân Bình,Xã,25495
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Thạnh Bình,Xã,25498
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Thạnh Tây,Xã,25501
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Hòa Hiệp,Xã,25504
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Tân Phong,Xã,25507
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Mỏ Công,Xã,25510
Tây Ninh,Tỉnh,72,Tân Biên,Huyện,705,Trà Vong,Xã,25513
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Tân Châu,Thị trấn,25516
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Tân Hà,Xã,25519
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Tân Đông,Xã,25522
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Tân Hội,Xã,25525
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Tân Hòa,Xã,25528
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Suối Ngô,Xã,25531
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Suối Dây,Xã,25534
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Tân Hiệp,Xã,25537
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Thạnh Đông,Xã,25540
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Tân Thành,Xã,25543
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Tân Phú,Xã,25546
Tây Ninh,Tỉnh,72,Tân Châu,Huyện,706,Tân Hưng,Xã,25549
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Dương Minh Châu,Thị trấn,25552
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Suối Đá,Xã,25555
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Phan,Xã,25558
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Phước Ninh,Xã,25561
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Phước Minh,Xã,25564
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Bàu Năng,Xã,25567
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Chà Là,Xã,25570
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Cầu Khởi,Xã,25573
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Bến Củi,Xã,25576
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Lộc Ninh,Xã,25579
Tây Ninh,Tỉnh,72,Dương Minh Châu,Huyện,707,Truông Mít,Xã,25582
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Châu Thành,Thị trấn,25585
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Hảo Đước,Xã,25588
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Phước Vinh,Xã,25591
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Đồng Khởi,Xã,25594
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Thái Bình,Xã,25597
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,An Cơ,Xã,25600
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Biên Giới,Xã,25603
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Hòa Thạnh,Xã,25606
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Trí Bình,Xã,25609
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Hòa Hội,Xã,25612
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,An Bình,Xã,25615
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Thanh Điền,Xã,25618
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Thành Long,Xã,25621
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Ninh Điền,Xã,25624
Tây Ninh,Tỉnh,72,Châu Thành,Huyện,708,Long Vĩnh,Xã,25627
Tây Ninh,Tỉnh,72,Hòa Thành,Thị xã,709,Long Hoa,Phường,25630
Tây Ninh,Tỉnh,72,Hòa Thành,Thị xã,709,Hiệp Tân,Phường,25633
Tây Ninh,Tỉnh,72,Hòa Thành,Thị xã,709,Long Thành Bắc,Phường,25636
Tây Ninh,Tỉnh,72,Hòa Thành,Thị xã,709,Trường Hòa,Xã,25639
Tây Ninh,Tỉnh,72,Hòa Thành,Thị xã,709,Trường Đông,Xã,25642
Tây Ninh,Tỉnh,72,Hòa Thành,Thị xã,709,Long Thành Trung,Phường,25645
Tây Ninh,Tỉnh,72,Hòa Thành,Thị xã,709,Trường Tây,Xã,25648
Tây Ninh,Tỉnh,72,Hòa Thành,Thị xã,709,Long Thành Nam,Xã,25651
Tây Ninh,Tỉnh,72,Gò Dầu,Huyện,710,Gò Dầu,Thị trấn,25654
Tây Ninh,Tỉnh,72,Gò Dầu,Huyện,710,Thạnh Đức,Xã,25657
Tây Ninh,Tỉnh,72,Gò Dầu,Huyện,710,Cẩm Giang,Xã,25660
Tây Ninh,Tỉnh,72,Gò Dầu,Huyện,710,Hiệp Thạnh,Xã,25663
Tây Ninh,Tỉnh,72,Gò Dầu,Huyện,710,Bàu Đồn,Xã,25666
Tây Ninh,Tỉnh,72,Gò Dầu,Huyện,710,Phước Thạnh,Xã,25669
Tây Ninh,Tỉnh,72,Gò Dầu,Huyện,710,Phước Đông,Xã,25672
Tây Ninh,Tỉnh,72,Gò Dầu,Huyện,710,Phước Trạch,Xã,25675
Tây Ninh,Tỉnh,72,Gò Dầu,Huyện,710,Thanh Phước,Xã,25678
Tây Ninh,Tỉnh,72,Bến Cầu,Huyện,711,Bến Cầu,Thị trấn,25681
Tây Ninh,Tỉnh,72,Bến Cầu,Huyện,711,Long Chữ,Xã,25684
Tây Ninh,Tỉnh,72,Bến Cầu,Huyện,711,Long Phước,Xã,25687
Tây Ninh,Tỉnh,72,Bến Cầu,Huyện,711,Long Giang,Xã,25690
Tây Ninh,Tỉnh,72,Bến Cầu,Huyện,711,Tiên Thuận,Xã,25693
Tây Ninh,Tỉnh,72,Bến Cầu,Huyện,711,Long Khánh,Xã,25696
Tây Ninh,Tỉnh,72,Bến Cầu,Huyện,711,Lợi Thuận,Xã,25699
Tây Ninh,Tỉnh,72,Bến Cầu,Huyện,711,Long Thuận,Xã,25702
Tây Ninh,Tỉnh,72,Bến Cầu,Huyện,711,An Thạnh,Xã,25705
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,Trảng Bàng,Phường,25708
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,Đôn Thuận,Xã,25711
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,Hưng Thuận,Xã,25714
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,Lộc Hưng,Phường,25717
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,Gia Lộc,Phường,25720
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,Gia Bình,Phường,25723
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,Phước Bình,Xã,25729
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,An Tịnh,Phường,25732
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,An Hòa,Phường,25735
Tây Ninh,Tỉnh,72,Trảng Bàng,Thị xã,712,Phước Chỉ,Xã,25738
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Hiệp Thành,Phường,25741
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Phú Lợi,Phường,25744
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Phú Cường,Phường,25747
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Phú Hòa,Phường,25750
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Phú Thọ,Phường,25753
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Chánh Nghĩa,Phường,25756
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Định Hoà,Phường,25759
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Hoà Phú,Phường,25760
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Phú Mỹ,Phường,25762
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Phú Tân,Phường,25763
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Tân An,Phường,25765
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Hiệp An,Phường,25768
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Tương Bình Hiệp,Phường,25771
Bình Dương,Tỉnh,74,Thủ Dầu Một,Thành phố,718,Chánh Mỹ,Phường,25774
Bình Dương,Tỉnh,74,Bàu Bàng,Huyện,719,Trừ Văn Thố,Xã,25816
Bình Dương,Tỉnh,74,Bàu Bàng,Huyện,719,Cây Trường II,Xã,25819
Bình Dương,Tỉnh,74,Bàu Bàng,Huyện,719,Lai Uyên,Thị trấn,25822
Bình Dương,Tỉnh,74,Bàu Bàng,Huyện,719,Tân Hưng,Xã,25825
Bình Dương,Tỉnh,74,Bàu Bàng,Huyện,719,Long Nguyên,Xã,25828
Bình Dương,Tỉnh,74,Bàu Bàng,Huyện,719,Hưng Hòa,Xã,25831
Bình Dương,Tỉnh,74,Bàu Bàng,Huyện,719,Lai Hưng,Xã,25834
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Dầu Tiếng,Thị trấn,25777
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Minh Hoà,Xã,25780
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Minh Thạnh,Xã,25783
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Minh Tân,Xã,25786
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Định An,Xã,25789
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Long Hoà,Xã,25792
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Định Thành,Xã,25795
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Định Hiệp,Xã,25798
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,An Lập,Xã,25801
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Long Tân,Xã,25804
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Thanh An,Xã,25807
Bình Dương,Tỉnh,74,Dầu Tiếng,Huyện,720,Thanh Tuyền,Xã,25810
Bình Dương,Tỉnh,74,Bến Cát,Thị xã,721,Mỹ Phước,Phường,25813
Bình Dương,Tỉnh,74,Bến Cát,Thị xã,721,Chánh Phú Hòa,Phường,25837
Bình Dương,Tỉnh,74,Bến Cát,Thị xã,721,An Điền,Xã,25840
Bình Dương,Tỉnh,74,Bến Cát,Thị xã,721,An Tây,Xã,25843
Bình Dương,Tỉnh,74,Bến Cát,Thị xã,721,Thới Hòa,Phường,25846
Bình Dương,Tỉnh,74,Bến Cát,Thị xã,721,Hòa Lợi,Phường,25849
Bình Dương,Tỉnh,74,Bến Cát,Thị xã,721,Tân Định,Phường,25852
Bình Dương,Tỉnh,74,Bến Cát,Thị xã,721,Phú An,Xã,25855
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,Phước Vĩnh,Thị trấn,25858
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,An Linh,Xã,25861
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,Phước Sang,Xã,25864
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,An Thái,Xã,25865
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,An Long,Xã,25867
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,An Bình,Xã,25870
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,Tân Hiệp,Xã,25873
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,Tam Lập,Xã,25876
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,Tân Long,Xã,25879
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,Vĩnh Hoà,Xã,25882
Bình Dương,Tỉnh,74,Phú Giáo,Huyện,722,Phước Hoà,Xã,25885
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Uyên Hưng,Phường,25888
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Tân Phước Khánh,Phường,25891
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Vĩnh Tân,Phường,25912
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Hội Nghĩa,Phường,25915
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Tân Hiệp,Phường,25920
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Khánh Bình,Phường,25921
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Phú Chánh,Phường,25924
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Bạch Đằng,Xã,25930
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Tân Vĩnh Hiệp,Phường,25933
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Thạnh Phước,Phường,25936
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Thạnh Hội,Xã,25937
Bình Dương,Tỉnh,74,Tân Uyên,Thị xã,723,Thái Hòa,Phường,25939
Bình Dương,Tỉnh,74,Dĩ An,Thành phố,724,Dĩ An,Phường,25942
Bình Dương,Tỉnh,74,Dĩ An,Thành phố,724,Tân Bình,Phường,25945
Bình Dương,Tỉnh,74,Dĩ An,Thành phố,724,Tân Đông Hiệp,Phường,25948
Bình Dương,Tỉnh,74,Dĩ An,Thành phố,724,Bình An,Phường,25951
Bình Dương,Tỉnh,74,Dĩ An,Thành phố,724,Bình Thắng,Phường,25954
Bình Dương,Tỉnh,74,Dĩ An,Thành phố,724,Đông Hòa,Phường,25957
Bình Dương,Tỉnh,74,Dĩ An,Thành phố,724,An Bình,Phường,25960
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,An Thạnh,Phường,25963
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,Lái Thiêu,Phường,25966
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,Bình Chuẩn,Phường,25969
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,Thuận Giao,Phường,25972
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,An Phú,Phường,25975
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,Hưng Định,Phường,25978
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,An Sơn,Xã,25981
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,Bình Nhâm,Phường,25984
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,Bình Hòa,Phường,25987
Bình Dương,Tỉnh,74,Thuận An,Thành phố,725,Vĩnh Phú,Phường,25990
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Tân Định,Xã,25894
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Bình Mỹ,Xã,25897
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Tân Bình,Xã,25900
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Tân Lập,Xã,25903
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Tân Thành,Thị trấn,25906
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Đất Cuốc,Xã,25907
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Hiếu Liêm,Xã,25908
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Lạc An,Xã,25909
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Tân Mỹ,Xã,25918
Bình Dương,Tỉnh,74,Bắc Tân Uyên,Huyện,726,Thường Tân,Xã,25927
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Trảng Dài,Phường,25993
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tân Phong,Phường,25996
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tân Biên,Phường,25999
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Hố Nai,Phường,26002
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tân Hòa,Phường,26005
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tân Hiệp,Phường,26008
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Bửu Long,Phường,26011
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tân Tiến,Phường,26014
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tam Hiệp,Phường,26017
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Long Bình,Phường,26020
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Quang Vinh,Phường,26023
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tân Mai,Phường,26026
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Thống Nhất,Phường,26029
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Trung Dũng,Phường,26032
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tam Hòa,Phường,26035
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Hòa Bình,Phường,26038
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Quyết Thắng,Phường,26041
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Thanh Bình,Phường,26044
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Bình Đa,Phường,26047
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,An Bình,Phường,26050
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Bửu Hòa,Phường,26053
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Long Bình Tân,Phường,26056
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tân Vạn,Phường,26059
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tân Hạnh,Phường,26062
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Hiệp Hòa,Phường,26065
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Hóa An,Phường,26068
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,An Hòa,Phường,26371
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Tam Phước,Phường,26374
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Phước Tân,Phường,26377
Đồng Nai,Tỉnh,75,Biên Hòa,Thành phố,731,Long Hưng,Xã,26380
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Xuân Trung,Phường,26071
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Xuân Thanh,Phường,26074
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Xuân Bình,Phường,26077
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Xuân An,Phường,26080
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Xuân Hoà,Phường,26083
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Phú Bình,Phường,26086
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Bình Lộc,Xã,26089
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Bảo Quang,Xã,26092
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Suối Tre,Phường,26095
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Bảo Vinh,Phường,26098
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Xuân Lập,Phường,26101
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Bàu Sen,Phường,26104
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Bàu Trâm,Xã,26107
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Xuân Tân,Phường,26110
Đồng Nai,Tỉnh,75,Long Khánh,Thành phố,732,Hàng Gòn,Xã,26113
Đồng Nai,Tỉnh,75,Tân Phú,Huyện,734,Tân Phú,Thị trấn,26116
Đồng Nai,Tỉnh,75,Tân Phú,Huyện,734,Dak Lua,Xã,26119
